# 0:rmin/2+rmax/2 1:dsigt 2:SN_Errdsigt 3:dsigx 4:SN_Errdsigx 5:r90_dsigt 6:r90_SN_Errdsigt 7:r90_dsigx 8:r90_SN_Errdsigx 9:true_dsig_bary 10:true_dsig_dm 11:true_dsig 12:jkreg
5.420359e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	16
8.015398e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	16
1.185283e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	16
1.752746e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	16
2.591887e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	16
3.832773e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	16
5.667742e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	16
8.381217e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	16
2.478758e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	17
3.665482e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	17
5.420359e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	17
8.015398e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	17
1.185283e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	17
1.752746e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	17
2.591887e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	17
3.832773e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	17
5.667742e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	17
8.381217e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	17
2.478758e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	18
3.665482e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	18
5.420359e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	18
8.015398e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	18
1.185283e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	18
1.752746e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	18
2.591887e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	18
3.832773e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	18
5.667742e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	18
8.381217e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	18
2.478758e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	19
3.665482e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	19
5.420359e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	19
8.015398e-02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	19
1.185283e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	19
1.752746e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	19
2.591887e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	19
3.832773e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	19
5.667742e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	19
8.381217e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	19
#OK
